0,872.195556640625,353.9822692871094,784.9317016601562,364.7537841796875
1,952.3925170898438,373.5353698730469,864.8558959960938,382.20086669921875
2,750.7197265625,140.67706298828125,662.752685546875,154.65182495117188
3,1140.19189453125,305.1009826660156,1049.90478515625,318.78228759765625
4,857.9688720703125,172.57508850097656,770.6756591796875,181.8573455810547
5,814.66259765625,331.9825134277344,726.1234741210938,342.0800476074219
6,1290.3013916015625,434.079833984375,1201.7528076171875,444.52362060546875
7,1144.866455078125,253.49168395996094,1055.218505859375,262.81817626953125
8,980.9791870117188,145.0334930419922,892.9093017578125,156.28482055664062
9,1069.9739990234375,194.47923278808594,980.5872192382812,205.95413208007812
10,1232.0438232421875,218.98770141601562,1143.812744140625,231.09996032714844
11,1035.0555419921875,264.29180908203125,944.7565307617188,273.6419677734375
12,1164.583251953125,291.55908203125,1072.5108642578125,301.0270690917969
13,1024.218994140625,311.6747131347656,935.0009155273438,322.3395690917969
14,1132.5477294921875,321.1813659667969,1042.0377197265625,332.08856201171875
15,1183.6119384765625,325.1504821777344,1094.51171875,334.7156677246094
16,977.1248168945312,368.0955505371094,892.5999755859375,376.66015625
17,1119.6734619140625,394.6660461425781,1030.31982421875,402.98358154296875
18,1192.1058349609375,399.5768127441406,1101.039306640625,410.805908203125
19,1257.4012451171875,318.1271057128906,1166.3955078125,330.7128601074219
20,1165.810546875,401.4822692871094,1078.0592041015625,409.3979797363281
21,1258.02880859375,205.8172607421875,1165.3590087890625,215.95298767089844
22,1180.7242431640625,331.7450866699219,1090.29736328125,344.624267578125
23,1278.5570068359375,325.92108154296875,1190.3590087890625,338.85565185546875
24,738.15087890625,140.96542358398438,650.2838745117188,157.6038818359375
25,735.900146484375,162.3925018310547,649.5216064453125,177.4661102294922
26,856.0482177734375,232.7938690185547,765.9430541992188,247.51092529296875
27,1122.4754638671875,248.9259490966797,1031.99267578125,257.78289794921875
28,1074.4412841796875,282.8157043457031,982.9324951171875,293.78314208984375
29,1160.97216796875,425.0971374511719,1070.967041015625,434.14959716796875
30,1286.983642578125,466.0990905761719,1193.9991455078125,475.28912353515625
31,765.8557739257812,177.81251525878906,677.3611450195312,189.48057556152344
32,1312.3023681640625,324.7752380371094,1224.8892822265625,333.544189453125
33,1207.8712158203125,258.50592041015625,1116.2734375,269.371337890625
34,1173.690673828125,344.2977600097656,1081.060546875,353.8194885253906
35,1284.659912109375,428.2326965332031,1193.880126953125,437.694091796875
36,1331.34912109375,356.4212341308594,1237.4266357421875,365.3877868652344
37,1322.074462890625,307.4674072265625,1229.1446533203125,320.1257629394531
38,1143.0823974609375,312.5127868652344,1054.3232421875,325.6504821777344
39,1173.4637451171875,203.259765625,1084.3109130859375,217.2783660888672
40,800.4019775390625,157.5233612060547,710.73291015625,168.76490783691406
41,1125.6639404296875,328.2726745605469,1036.606201171875,339.67205810546875
42,1007.53125,150.849609375,916.847412109375,165.17929077148438
43,1002.2403564453125,257.67413330078125,913.99951171875,270.71002197265625
44,1288.2454833984375,414.076171875,1198.1146240234375,421.8973083496094
45,842.0079345703125,218.2139892578125,757.4019165039062,232.3009033203125
46,1134.438720703125,319.2952575683594,1045.8548583984375,327.38275146484375
47,1145.7091064453125,323.47943115234375,1054.7576904296875,335.8934631347656
48,862.22705078125,252.92007446289062,774.5978393554688,264.2925109863281
49,744.2672119140625,163.9822998046875,658.9784545898438,179.5474395751953
50,880.3434448242188,201.3208770751953,795.9061279296875,212.47901916503906
51,912.3627319335938,270.9927673339844,822.8655395507812,281.2522888183594
52,1122.8087158203125,358.7179870605469,1034.73291015625,369.07489013671875
53,961.7406616210938,133.7462615966797,872.331298828125,144.3539276123047
54,1256.0032958984375,240.12442016601562,1167.3564453125,249.10955810546875
55,1047.359375,265.6220703125,957.3016357421875,276.39984130859375
56,829.8416748046875,330.7293701171875,745.085693359375,340.7903747558594
57,1121.9285888671875,386.12213134765625,1031.0194091796875,396.45770263671875
58,1119.29931640625,349.9004821777344,1028.1319580078125,359.8133239746094
59,1134.6444091796875,340.789794921875,1043.770263671875,351.531005859375
60,913.6008911132812,261.15826416015625,823.7906494140625,273.2550354003906
61,908.6275024414062,272.8834228515625,818.7890625,282.23126220703125
62,1169.259765625,299.0850524902344,1079.125244140625,310.7410888671875
63,1249.4630126953125,300.20294189453125,1157.4090576171875,311.1443176269531
64,1256.3707275390625,389.4654235839844,1166.9510498046875,400.09130859375
65,1171.38623046875,410.7292785644531,1082.9248046875,418.4352722167969
66,793.5935668945312,299.99774169921875,703.929931640625,309.2788391113281
67,1074.9599609375,184.97476196289062,985.0547485351562,196.92495727539062
68,1166.8046875,208.3142852783203,1076.399658203125,217.32284545898438
